lumber,1,木材,監督,映画館,高級感,TOEIC800点レベル,名詞,データなし,木材
reverse,1,反対の,心地よい,文法の,反復する,TOEIC800点レベル,形容詞,データなし,反対の
voluntary,1,自主的な,緊急の,十分な,お金のない,TOEIC800点レベル,形容詞,データなし,自主的な
contractor,1,契約業者,重機,郵便配達,図書館,TOEIC800点レベル,名詞,データなし,契約業者
on-site,1,社内の,全体の,ネットワーク上の,時間通りの,TOEIC800点レベル,形容詞,データなし,社内の
comprehensive,1,包括的な,一時的な,理解しがたい,経験のある,TOEIC800点レベル,形容詞,データなし,包括的な
confidential,1,機密扱いの,正式な,可能な,真実の,TOEIC800点レベル,形容詞,連絡(手紙・メール・電話),機密扱いの
expertise,1,専門知識,栄光,外来語,輸出,TOEIC800点レベル,名詞,データなし,専門知識
premier,1,最高の,限定の,事前の,耀く,TOEIC800点レベル,形容詞,データなし,最高の
souvenir,1,土産物,食器,免許,前菜,TOEIC800点レベル,名詞,データなし,土産物
rafting,1,川下り,地滑り,漂流,回転,TOEIC800点レベル,名詞,データなし,川下り
compartment,1,一区画,バス停,部品,変換,TOEIC800点レベル,名詞,データなし,一区画
fabric,1,生地,光線,衣類,装飾,TOEIC800点レベル,名詞,データなし,生地
spacious,1,広々とした,疑わしい,豪華な,宇宙の,TOEIC800点レベル,形容詞,データなし,広々とした
upgrade,1,改良,編集,訂正,高学年,TOEIC800点レベル,名詞,データなし,改良
showcase,1,展示する,装飾する,例示する,明らかにする,TOEIC800点レベル,動詞,広告・宣伝,展示する
commuter,1,通勤者,プレゼンター,仲介人,コールセンター,TOEIC800点レベル,名詞,データなし,通勤者
enhance,1,向上させる,積載する,競争する,崇拝する,TOEIC800点レベル,動詞,データなし,向上させる
freight,1,貨物,恐怖,海軍,後悔,TOEIC800点レベル,名詞,運送・納品,貨物
nominate,1,推薦する,形作る,改名する,命名する,TOEIC800点レベル,動詞,データなし,推薦する
discontinued,1,販売が終了した,割引された,持続した,伝統の,TOEIC800点レベル,動詞,販売・商取引,販売が終了した
mentoring,1,メンター制度,中心,隕石,精神分析,TOEIC800点レベル,名詞,データなし,メンター制度
personalized,1,名前入りの,一般化された,人気のない,賑わった,TOEIC800点レベル,形容詞,データなし,名前入りの
pharmacy,1,薬局,旅行代理店,不動産,倉庫,TOEIC800点レベル,名詞,データなし,薬局
excerpt,1,抜粋,限定,輸出,上級者,TOEIC800点レベル,名詞,間違えやすい単語,抜粋
publicize,1,宣伝する,並べる,消毒する,出版する,TOEIC800点レベル,動詞,広告・宣伝,宣伝する
tuition,1,授業料,直感,税金,収穫物,TOEIC800点レベル,名詞,値段・料金,授業料
compliance,1,順守,現代,完了,複雑,TOEIC800点レベル,名詞,企業形態・企業関連,順守
clarify,1,明確にする,発言する,解説する,曖昧にする,TOEIC800点レベル,動詞,データなし,明確にする
municipal,1,市の,田舎の,主な,大規模な,TOEIC800点レベル,形容詞,データなし,市の
respectively,1,それぞれ,次第に,あくまで,毎回,TOEIC800点レベル,副詞,データなし,それぞれ
durable,1,耐久性がある,信頼性がある,壊れやすい,柔らかい,TOEIC800点レベル,形容詞,データなし,耐久性がある
landmark,1,名所,山脈,途中経過,地形,TOEIC800点レベル,名詞,データなし,名所
portfolio,1,作品集,領土,売上高,品目,TOEIC800点レベル,名詞,データなし,作品集
recipient,1,受取人,観覧席,調理法,招待客,TOEIC800点レベル,名詞,連絡(手紙・メール・電話),受取人
prototype,1,試作品,模範,元素,改良品,TOEIC800点レベル,名詞,データなし,試作品
transit,1,輸送,三角形,旅行,歩道,TOEIC800点レベル,名詞,運送・納品,輸送
verify,1,確認する,有効化する,保留にする,了承する,TOEIC800点レベル,動詞,データなし,確認する
managerial,1,経営上の,技術的な,社会的な,商業的な,TOEIC800点レベル,形容詞,データなし,経営上の
culinary,1,料理の,健康的な,説明的な,器用な,TOEIC800点レベル,形容詞,データなし,料理の
attire,1,服装,折り紙,散歩,探検,TOEIC800点レベル,名詞,データなし,服装
reimburse,1,払い戻す,修理する,洪水になる,編集する,TOEIC800点レベル,動詞,損害賠償・保険,払い戻す
courteous,1,礼儀正しい,粗暴な,元気な,優れた,TOEIC800点レベル,形容詞,データなし,礼儀正しい
furnished,1,家具付きの,無料の,空っぽの,質の良い,TOEIC800点レベル,形容詞,データなし,家具付きの
knowledgeable,1,知識が豊富な,親切な,安全な,理解できる,TOEIC800点レベル,形容詞,データなし,知識が豊富な
craftspeople,1,職人,教師,医者,建築家,TOEIC800点レベル,名詞,データなし,職人
delete,1,削除する,追加する,改善する,変更する,TOEIC800点レベル,動詞,データなし,削除する
emerging,1,新興の,突然の,古い,明るい,TOEIC800点レベル,形容詞,データなし,新興の
enroll,1,登録する,解除する,精算する,署名する,TOEIC800点レベル,動詞,データなし,登録する
scenic,1,眺めがいい,皮肉な,美しい,不純な,TOEIC800点レベル,形容詞,データなし,眺めがいい
state-of-the-art,1,最先端の,故障した,センスの良い,時代遅れの,TOEIC800点レベル,形容詞,流行・普及,最先端の
cuisine,1,料理,備品,先進性,劇場,TOEIC800点レベル,名詞,データなし,料理
acclaimed,1,絶賛されている,開発された,批判された,危険な,TOEIC800点レベル,形容詞,データなし,絶賛されている
certified,1,公認の,消滅した,明確な,無効な,TOEIC800点レベル,形容詞,データなし,公認の
medication,1,薬,都市,医療,瞑想,TOEIC800点レベル,名詞,データなし,薬
overview,1,概略,高慢,予想,風景,TOEIC800点レベル,名詞,データなし,概略
resistant,1,耐えられる,運転する,協力する,攻撃する,TOEIC800点レベル,動詞,データなし,耐えられる
superb,1,素晴らしい,狭い,流れる,不公平な,TOEIC800点レベル,形容詞,データなし,素晴らしい
array,1,大量,名誉,混合物,鉱山,TOEIC800点レベル,名詞,データなし,大量
informative,1,有益な,楽しい,型にはまらない,まっすぐな,TOEIC800点レベル,形容詞,データなし,有益な
nationwide,1,全国的な,外交の,拡大された,こじんまりした,TOEIC800点レベル,形容詞,データなし,全国的な
outdated,1,時代遅れの,豪華な,期限切れの,はめを外した,TOEIC800点レベル,形容詞,流行・普及,時代遅れの
shareholder,1,株主,熟練者,受賞者,家族,TOEIC800点レベル,名詞,データなし,株主
voucher,1,引換券,秘密,貴重品,小切手,TOEIC800点レベル,名詞,値段・料金,引換券
adjacent,1,隣接した,離れた,無礼な,関連した,TOEIC800点レベル,形容詞,データなし,隣接した
correspondence,1,通信,決心,誤植,訂正,TOEIC800点レベル,名詞,連絡(手紙・メール・電話),通信
detergent,1,洗剤,香り,旅行,出張,TOEIC800点レベル,名詞,データなし,洗剤
duration,1,継続期間,長期休暇,期限,失速,TOEIC800点レベル,名詞,データなし,継続期間
functional,1,機能的な,情熱的な,複雑な,抽象的な,TOEIC800点レベル,形容詞,データなし,機能的な
hands-on,1,実用的な,慢性的な,高圧的な,自動の,TOEIC800点レベル,形容詞,データなし,実用的な
intensive,1,集中的な,独占的な,繊細な,注意深い,TOEIC800点レベル,形容詞,データなし,集中的な
last-minute,1,土壇場の,最初の,正午の,期限切れの,TOEIC800点レベル,形容詞,データなし,土壇場の
thrilled,1,とても興奮して,飽きた,恐ろしい,残された,TOEIC800点レベル,形容詞,データなし,とても興奮した
spectacular,1,壮絶な,欠陥のある,平凡な,改善された,TOEIC800点レベル,形容詞,データなし,壮絶な
entrepreneur,1,起業家,探検家,開発者,植物学者,TOEIC800点レベル,名詞,企業形態・企業関連,起業家
introductory,1,入門の,古典の,現代の,産業の,TOEIC800点レベル,形容詞,データなし,入門の
minimize,1,最小化する,命名する,分析する,省略する,TOEIC800点レベル,動詞,データなし,最小化する
prestigious,1,権威のある,無名の,事前の,美しい,TOEIC800点レベル,形容詞,データなし,権威のある
screening,1,上映,終了,導入,開業,TOEIC800点レベル,名詞,データなし,上映
lengthy,1,長期にわたる,協力的な,意図的な,曲がりくねった,TOEIC800点レベル,形容詞,時間・頻度に関する表現,長期にわたる
compensate,1,補償する,誤る,発見する,謝罪する,TOEIC800点レベル,動詞,損害賠償・保険,補償する
misplace,1,紛失する,誤解する,入れかえる,取り除く,TOEIC800点レベル,動詞,データなし,紛失する
notable,1,有名な,分かりやすい,手動の,複雑な,TOEIC800点レベル,形容詞,データなし,有名な
subsidiary,1,子会社,援助,注釈,補講,TOEIC800点レベル,名詞,企業形態・企業関連,子会社
authentic,1,本物の,予備の,奇妙な,権威的な,TOEIC800点レベル,形容詞,データなし,本物の
designated,1,指定された,有名な,装飾された,不運な,TOEIC800点レベル,形容詞,データなし,指定された
disruption,1,混乱,噴火,汚染,選択,TOEIC800点レベル,名詞,データなし,混乱
fragile,1,壊れやすい,割れた,固形の,危険な,TOEIC800点レベル,形容詞,運送・納品,壊れやすい
ongoing,1,進行中の,短期的な,中止された,予定された,TOEIC800点レベル,形容詞,データなし,進行中の
periodical,1,定期刊行物,機密文書,一区切り,往復便,TOEIC800点レベル,名詞,報道・出版,定期刊行物
incur,1,受ける,消失する,招待する,巻き込む,TOEIC800点レベル,動詞,データなし,受ける
oversee,1,監督する,完了する,出国する,議論する,TOEIC800点レベル,動詞,データなし,監督する
retrieve,1,回収する,捨てる,提供する,和らげる,TOEIC800点レベル,動詞,コールセンター・クレーム,回収する
reunion,1,同窓会,分裂,同好会,再結成,TOEIC800点レベル,名詞,データなし,同窓会
rigorous,1,厳格な,粗暴な,未知の,交互の,TOEIC800点レベル,形容詞,データなし,厳格な
specification,1,仕様,評判,推測,陰謀,TOEIC800点レベル,名詞,データなし,仕様
tentative,1,仮の,怒りっぽい,騒々しい,貴重な,TOEIC800点レベル,形容詞,会議・議論,仮の
proficiency,1,熟達,技術,快適,気遣い,TOEIC800点レベル,名詞,データなし,熟達
overwhelmingly,1,圧倒的に,個人的に,至るところに,平和に,TOEIC800点レベル,副詞,データなし,圧倒的に
freight elevator,1,貨物用エレベーター,絶叫マシン,客用エレベーター,エスカレーター,TOEIC800点レベル,名詞,運送・納品,貨物用エレベーター
proceeds,1,収益,集中力,育成,肥料,TOEIC800点レベル,名詞,財務・会計,収益
refrain,1,差し控える,見送る,後悔する,治療する,TOEIC800点レベル,動詞,データなし,差し控える
inclement,1,荒れ模様の,不適切な,巻き込まれた,貧しい,TOEIC800点レベル,形容詞,データなし,荒れ模様の
novice,1,初心者,教授,注意散漫,貴重,TOEIC800点レベル,名詞,雇用・求人募集,初心者
activate,1,使えるようにする,停止する,繰り返す,改良する,TOEIC800点レベル,動詞,データなし,使えるようにする
anecdote,1,逸話,調査,例題,引用,TOEIC800点レベル,名詞,データなし,逸話
collaboration,1,協力,対立,分裂,構成,TOEIC800点レベル,名詞,データなし,協力
commemorate,1,祝う,忘れる,反対する,覚えておく,TOEIC800点レベル,動詞,データなし,祝う
duplicate,1,複製の,壊れやすい,由来する,深い,TOEIC800点レベル,形容詞,データなし,複製の
intermission,1,休憩時間,終了,記者会見,継続,TOEIC800点レベル,名詞,データなし,休憩時間
fertilizer,1,肥料,種子,冷蔵庫,蛍光灯,TOEIC800点レベル,名詞,データなし,肥料
proofread,1,校正する,証言する,推測する,出版する,TOEIC800点レベル,動詞,報道・出版,校正する
solicit,1,求める,拒否する,崇拝する,組み立てる,TOEIC800点レベル,動詞,データなし,求める
unveil,1,初公開する,実践する,隠す,鳴らす,TOEIC800点レベル,動詞,広告・宣伝,初公開する
applicable,1,適用できる,改変する,転がす,手作りの,TOEIC800点レベル,動詞,データなし,適用できる
commend,1,ほめる,成長する,修理する,補足する,TOEIC800点レベル,動詞,データなし,ほめる
complement,1,補完する,熟考する,遊ぶ,不快な,TOEIC800点レベル,動詞,データなし,補完する
incentive,1,動機付け,仲間,酸味,探検,TOEIC800点レベル,名詞,データなし,動機付け
incorporate,1,合併する,非協力的な,持っていく,反応する,TOEIC800点レベル,動詞,企業形態・企業関連,合併する
lapse,1,失効する,遅刻する,転送する,完了する,TOEIC800点レベル,動詞,データなし,失効する
picturesque,1,絵のように美しい,彫刻の,写実的な,動かない,TOEIC800点レベル,形容詞,データなし,絵のように美しい
prospective,1,見込みのある,多角的な,向き合った,関心のある,TOEIC800点レベル,形容詞,雇用・求人募集,見込みのある
simplify,1,簡素化する,販売する,努力する,並べる,TOEIC800点レベル,動詞,データなし,簡素化する
surpass,1,超える,芽が出る,吸い取る,受け取る,TOEIC800点レベル,動詞,間違えやすい単語,超える
surplus,1,余分な,細かい,手間のかかる,利用できない,TOEIC800点レベル,形容詞,間違えやすい単語,余分な
withstand,1,耐える,緩める,繰り返す,引っ越す,TOEIC800点レベル,動詞,データなし,耐える
advocate,1,提唱者,好敵手,抵抗,譲歩,TOEIC800点レベル,名詞,データなし,提唱者
aspiring,1,志望した,停滞した,断念した,支配的な,TOEIC800点レベル,動詞,雇用・求人募集,志望した
assorted,1,詰め合わせの,高価な,単純な,批判された,TOEIC800点レベル,形容詞,データなし,詰め合わせの
credentials,1,人物証明,負担,結果,決済,TOEIC800点レベル,名詞,雇用・求人募集,人物証明
interoffice,1,社内の,国外の,地元の,航空関連の,TOEIC800点レベル,形容詞,データなし,社内の
malfunction,1,故障,設計,機能,効率,TOEIC800点レベル,名詞,データなし,故障
mutually,1,相互に,一方的に,個人的に,強制的に,TOEIC800点レベル,副詞,データなし,相互に
periodically,1,定期的に,常に,ほとんど,ばらばらに,TOEIC800点レベル,副詞,時間・頻度に関する表現,定期的に
copyright,1,著作権,肖像権,編集者,企画書,TOEIC800点レベル,名詞,報道・出版,著作権
nutritious,1,栄養のある,飛び散った,難解な,入手困難な,TOEIC800点レベル,形容詞,データなし,栄養のある
obstruct,1,ふさぐ,指示する,集める,減少する,TOEIC800点レベル,動詞,データなし,ふさぐ
abundant,1,豊富な,貧しい,優れた,普及した,TOEIC800点レベル,形容詞,データなし,豊富な
agreeable,1,快適な,矛盾した,厳しい,曖昧な,TOEIC800点レベル,形容詞,データなし,快適な
compromise,1,妥協,全部,珍品,交渉,TOEIC800点レベル,名詞,データなし,妥協
continuous,1,途切れない,騒がしい,停止した,悩ましい,TOEIC800点レベル,形容詞,データなし,途切れない
dominant,1,支配的な,不利な,役に立つ,劣勢の,TOEIC800点レベル,形容詞,データなし,支配的な
exhausted,1,疲れ切った,元気な,新鮮な,期待された,TOEIC800点レベル,形容詞,データなし,疲れ切った
fierce,1,熾烈な,和やかな,元気な,飛行中の,TOEIC800点レベル,形容詞,データなし,熾烈な
prosperous,1,繁栄している,高慢な,無慈悲な,誠実な,TOEIC800点レベル,形容詞,データなし,繁栄している
quote,1,引用,ノルマ,四分の一,要点,TOEIC800点レベル,名詞,間違えやすい単語,引用
reluctant,1,気乗りしない,くつろいだ,余分な,やる気のある,TOEIC800点レベル,形容詞,データなし,気乗りしない
remedy,1,改善策,調理法,薬品,準備,TOEIC800点レベル,名詞,データなし,改善策
solely,1,唯一,ほとんど,部分的に,鋭く,TOEIC800点レベル,副詞,データなし,唯一
vital,1,不可欠な,活動している,響いている,伝染する,TOEIC800点レベル,形容詞,データなし,不可欠な
revitalize,1,再活性化する,再登場する,流行する,修理する,TOEIC800点レベル,動詞,データなし,再活性化する
commence,1,始まる,発言する,終了する,抗議する,TOEIC800点レベル,動詞,データなし,始まる
countless,1,数えきれない,少ない,とても小さい,名前のない,TOEIC800点レベル,形容詞,データなし,数えきれない
devise,1,立案する,曲がる,設置する,排除する,TOEIC800点レベル,動詞,データなし,立案する
execute,1,実行する,自白する,言い返す,すれ違う,TOEIC800点レベル,動詞,データなし,実行する
foster,1,促進する,伐採する,走る,短縮する,TOEIC800点レベル,動詞,データなし,促進する
initiate,1,始める,予想する,干渉する,仲良くする,TOEIC800点レベル,動詞,データなし,始める
insight,1,洞察力,会場,浸透力,環境,TOEIC800点レベル,名詞,データなし,洞察力
misleading,1,誤解を招く,道に迷う,挫折する,引き返す,TOEIC800点レベル,動詞,データなし,誤解を招く
precaution,1,予防策,準備,出版,連鎖,TOEIC800点レベル,名詞,データなし,予防策
transparent,1,透明の,片方の,制限の,根本の,TOEIC800点レベル,形容詞,データなし,透明の
coincide,1,同時に起こる,添削する,ギャンブルする,同意する,TOEIC800点レベル,名詞,間違えやすい単語,同時に起こる
concise,1,簡潔な,偶然の,同時の,複数の,TOEIC800点レベル,形容詞,間違えやすい単語,簡潔な
delegation,1,代表団,目的地,語源,脱退,TOEIC800点レベル,名詞,データなし,代表団
diagnosis,1,診断,肝臓,決断,履歴,TOEIC800点レベル,名詞,データなし,診断
enforce,1,施行する,支配する,応援する,改正する,TOEIC800点レベル,動詞,データなし,施行する
hypothesis,1,仮説,所得,説話,古文書,TOEIC800点レベル,名詞,データなし,仮説
predecessor,1,前任者,教授,占い師,代表者,TOEIC800点レベル,名詞,雇用・求人募集,前任者
prominently,1,傑出して,即座に,わずかに,段階的に,TOEIC800点レベル,副詞,データなし,傑出して
adoption,1,採用,適用,噴火,選択肢,TOEIC800点レベル,名詞,会議・議論,採用
accelerate,1,加速させる,点火する,自動化する,停止させる,TOEIC800点レベル,動詞,データなし,加速させる
adhere,1,忠実に従う,並ぶ,接続する,崇拝する,TOEIC800点レベル,動詞,データなし,忠実に従う
allocate,1,割り当てる,分解する,許可する,巡回する,TOEIC800点レベル,動詞,データなし,割り当てる
appraisal,1,見積もり,拍手,魅力,改心,TOEIC800点レベル,名詞,データなし,見積もり
compile,1,編集する,組み立てる,強制する,舗装する,TOEIC800点レベル,動詞,データなし,編集する
conform,1,合わせる,確認する,溶かす,変形する,TOEIC800点レベル,動詞,間違えやすい単語,合わせる
constraint,1,制約,剥奪,染み,抜粋,TOEIC800点レベル,名詞,データなし,制約
distraction,1,気を散らすもの,破壊,歪み,建設,TOEIC800点レベル,名詞,データなし,気を散らすもの
facilitate,1,容易にする,複雑にする,燃やす,節約する,TOEIC800点レベル,動詞,データなし,容易にする
integral,1,不可欠の,限定の,最高の,不安な,TOEIC800点レベル,形容詞,データなし,不可欠の
interact,1,交流する,決心する,気に病む,思いやる,TOEIC800点レベル,動詞,データなし,交流する
persistence,1,粘り強さ,偵察,存在,喪失,TOEIC800点レベル,名詞,データなし,粘り強さ
quota,1,ノルマ,引用,四分の一,要点,TOEIC800点レベル,名詞,間違えやすい単語,ノルマ
congested,1,渋滞した,散らかった,関連した,受け入れられた,TOEIC800点レベル,形容詞,データなし,渋滞した
deduct,1,控除する,付け足す,練習する,経過する,TOEIC800点レベル,動詞,財務・会計,控除する
embrace,1,快諾する,広がる,鼓舞する,賞賛する,TOEIC800点レベル,動詞,データなし,快諾する
synthetic,1,合成の,思いやりのある,統計の,複製の,TOEIC800点レベル,形容詞,データなし,合成の
terminate,1,終わらせる,停止する,偶発する,一致する,TOEIC800点レベル,動詞,データなし,終わらせる
detect,1,見つける,追跡する,守る,監視する,TOEIC800点レベル,動詞,データなし,見つける
patiently,1,根気よく,深く,保守的に,隠れて,TOEIC800点レベル,副詞,データなし,根気よく
ratio,1,比率,中庭,襲撃,前半,TOEIC800点レベル,名詞,データなし,比率
dietary,1,食事の,極限の,健康的な,栄養のない,TOEIC800点レベル,形容詞,データなし,食事の
intentionally,1,意図的に,直接に,熱狂的に,国際的に,TOEIC800点レベル,副詞,データなし,意図的に
anthropologist,1,人類学者,作家,歴史学者,植物学者,TOEIC800点レベル,名詞,職業名,人類学者
correspondent,1,特派員,大使,芸術家,誤植,TOEIC800点レベル,名詞,職業名,特派員
curator,1,学芸員,外交官,指揮者,作曲家,TOEIC800点レベル,名詞,職業名,学芸員
spokesperson,1,広報担当者,声優,舞台俳優,司会者,TOEIC800点レベル,名詞,データなし,広報担当者
choreographer,1,振付師,彫刻家,地質学者,画家,TOEIC800点レベル,名詞,職業名,振付師
fine arts,1,芸術,図面,取扱説明書,広告,TOEIC800点レベル,名詞,学問名,芸術
subsequent,1,その後の,以前の,相当する,確固たる,TOEIC800点レベル,形容詞,時間・頻度に関する表現,その後の
mortgage,1,住宅ローン,小切手,賃料,敷金,TOEIC800点レベル,名詞,住宅・不動産,住宅ローン
lucrative,1,儲かる,廃れた,人気のない,流行した,TOEIC800点レベル,形容詞,商取引・販売,儲かる
lump sum,1,一括払い,分割払い,無料,総合計,TOEIC800点レベル,名詞,値段・料金,一括払い
consign,1,運送する,引き渡す,見落とす,転がる,TOEIC800点レベル,動詞,運送・納品,運送する
cutting-edge,1,最先端の,廃れた,斬新な,人気のない,TOEIC800点レベル,形容詞,流行・普及,最先端の
lodge a complaint,1,苦情を言う,予約する,滞在する,弁償する,TOEIC800点レベル,熟語,コールセンター・クレーム,苦情を言う
file a complaint,1,苦情を言う,クレーム対応する,苦情を撤回する,弁償する,TOEIC800点レベル,熟語,コールセンター・クレーム,苦情を言う
redress,1,賠償,破損,紛失,無傷,TOEIC800点レベル,名詞,損害賠償・保険,賠償
wholly-owned,1,全額出資の,幹部の,経営上の,相互の,TOEIC800点レベル,形容詞,企業関連,全額出資の
cover letter,1,添え状,保証人,免許証,申込用紙,TOEIC800点レベル,名詞,雇用・求人募集,添え状
screen,1,選別する,任命する,面接する,不合格にする,TOEIC800点レベル,動詞,雇用・求人募集,選別する
criterion,1,判断基準,推薦状,証明書,人員配置,TOEIC800点レベル,名詞,雇用・求人募集,判断基準
retrench,1,削減する,算出する,合計する,差し引く,TOEIC800点レベル,動詞,財務・会計,削減する
trim,1,削減する,相殺する,差し引く,加える,TOEIC800点レベル,動詞,財務・会計,削減する
redeem,1,買い戻す,統合する,振り返る,送金する,TOEIC800点レベル,動詞,財務・会計,買い戻す
pool,1,共同出資する,後援する,寄付する,借金する,TOEIC800点レベル,動詞,財務・会計,共同出資する
interim,1,暫定の,満場一致の,出席の,議論の的の,TOEIC800点レベル,形容詞,会議・議論,暫定の
piracy,1,著作権侵害,著作権,校正,改訂,TOEIC800点レベル,名詞,報道・出版,著作権侵害
